GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37
1400000US42125754500,42125754500,"Census Tract 7545, Washington County, Pennsylvania",1186,100,(X),(X),913,92,77.0,6.2,721,94,60.8,7.5,103,51,8.7,4.1,737,95,62.1,7.5,144,80,12.1,6.5,442,96,37.3,7.8,21,25,1.8,2.1,21,26,1.8,2.2,7,11,0.6,1.0,273,82,23.0,6.2,789,99,66.5,7.1,0,10,0.0,2.1,789,99,66.5,7.1,529,102,44.6,7.8,158,89,13.3,7.4,631,102,53.2,8.0,0,10,0.0,2.1,397,96,33.5,7.1,241,91,(X),(X),0,10,0.0,9.8,104,60,43.2,18.8,137,67,56.8,18.8,580,106,(X),(X),0,10,0.0,4.2,419,104,72.2,9.2,161,55,27.8,9.2,365,96,(X),(X),0,10,0.0,6.6,266,77,72.9,13.3,99,59,27.1,13.3
1400000US42125754600,42125754600,"Census Tract 7546, Washington County, Pennsylvania",837,66,(X),(X),685,77,81.8,6.5,608,71,72.6,6.5,167,54,20.0,6.5,467,86,55.8,8.7,49,30,5.9,3.5,344,62,41.1,7.2,0,10,0.0,2.9,15,17,1.8,2.0,0,10,0.0,2.9,152,56,18.2,6.5,613,78,73.2,7.5,0,10,0.0,2.9,613,78,73.2,7.5,398,75,47.6,7.7,94,36,11.2,4.1,482,70,57.6,7.6,38,35,4.5,4.1,224,66,26.8,7.5,198,49,(X),(X),0,10,0.0,11.8,128,46,64.6,16.9,70,38,35.4,16.9,519,64,(X),(X),0,10,0.0,4.7,365,68,70.3,9.4,154,52,29.7,9.4,120,46,(X),(X),0,10,0.0,18.7,120,46,100.0,18.7,0,10,0.0,18.7
1400000US42125755100,42125755100,"Census Tract 7551, Washington County, Pennsylvania",2018,131,(X),(X),1526,158,75.6,6.4,1394,146,69.1,6.4,360,120,17.8,5.9,1139,163,56.4,7.3,105,87,5.2,4.3,655,157,32.5,7.7,0,10,0.0,1.2,98,61,4.9,3.1,0,10,0.0,1.2,492,137,24.4,6.4,1327,140,65.8,6.0,0,10,0.0,1.2,1327,140,65.8,6.0,786,140,38.9,6.6,109,94,5.4,4.6,1205,152,59.7,7.2,13,22,0.6,1.1,691,135,34.2,6.0,447,149,(X),(X),0,10,0.0,5.4,200,112,44.7,18.3,247,102,55.3,18.3,1055,182,(X),(X),0,10,0.0,2.3,665,163,63.0,10.6,390,128,37.0,10.6,516,132,(X),(X),0,10,0.0,4.7,462,124,89.5,7.9,54,43,10.5,7.9
1400000US42125755200,42125755200,"Census Tract 7552, Washington County, Pennsylvania",2257,129,(X),(X),1879,141,83.3,6.0,1836,142,81.3,6.3,245,110,10.9,4.8,1566,174,69.4,7.7,43,40,1.9,1.7,1237,176,54.8,8.2,0,15,0.0,1.1,0,15,0.0,1.1,0,15,0.0,1.1,378,144,16.7,6.0,1862,138,82.5,6.1,0,15,0.0,1.1,1862,138,82.5,6.1,1290,178,57.2,8.0,294,118,13.0,5.2,1516,151,67.2,7.0,34,39,1.5,1.7,395,148,17.5,6.1,114,69,(X),(X),0,15,0.0,19.6,50,39,43.9,26.0,64,53,56.1,26.0,902,165,(X),(X),0,15,0.0,2.7,606,161,67.2,13.1,296,130,32.8,13.1,1241,136,(X),(X),0,15,0.0,2.0,1206,131,97.2,3.1,35,40,2.8,3.1
1400000US42125755700,42125755700,"Census Tract 7557, Washington County, Pennsylvania",1543,97,(X),(X),1329,99,86.1,4.0,1174,100,76.1,6.4,255,82,16.5,5.2,1014,112,65.7,5.7,95,70,6.2,4.4,767,120,49.7,7.9,5,9,0.3,0.6,49,35,3.2,2.3,0,10,0.0,1.6,214,64,13.9,4.0,1303,99,84.4,4.2,25,24,1.6,1.6,1278,100,82.8,4.3,925,112,59.9,5.9,333,111,21.6,6.5,794,98,51.5,7.3,144,87,9.3,5.6,240,68,15.6,4.2,85,44,(X),(X),0,10,0.0,25.1,49,38,57.6,25.8,36,24,42.4,25.8,755,125,(X),(X),16,20,2.1,2.6,584,112,77.4,6.7,155,53,20.5,6.6,703,113,(X),(X),9,13,1.3,1.9,645,109,91.7,6.3,49,44,7.0,6.0
1400000US42125761000,42125761000,"Census Tract 7610, Washington County, Pennsylvania",2195,103,(X),(X),1777,86,81.0,2.5,1592,83,72.5,2.6,237,50,10.8,2.3,1471,93,67.0,3.4,90,35,4.1,1.6,1063,96,48.4,3.9,13,12,0.6,0.5,76,35,3.5,1.6,2,4,0.1,0.2,418,63,19.0,2.5,1640,97,74.7,3.2,19,13,0.9,0.6,1621,96,73.8,3.2,1070,95,48.7,4.0,296,59,13.5,2.7,1209,89,55.1,3.4,136,34,6.2,1.5,555,77,25.3,3.2,289,65,(X),(X),4,6,1.4,1.9,141,48,48.8,9.8,144,38,49.8,10.2,1044,87,(X),(X),15,12,1.4,1.2,719,82,68.9,5.1,310,57,29.7,4.9,862,80,(X),(X),0,15,0.0,2.9,761,80,88.3,3.9,101,34,11.7,3.9
1400000US42125762000,42125762000,"Census Tract 7620, Washington County, Pennsylvania",1066,58,(X),(X),843,61,79.1,3.7,749,59,70.3,4.2,174,34,16.3,3.2,634,61,59.5,4.3,24,16,2.3,1.5,477,53,44.7,4.3,10,14,0.9,1.3,15,13,1.4,1.2,0,10,0.0,2.3,223,41,20.9,3.7,759,61,71.2,4.2,16,9,1.5,0.8,743,59,69.7,4.1,481,58,45.1,4.6,107,36,10.0,3.1,611,51,57.3,4.7,55,16,5.2,1.5,307,48,28.8,4.2,201,42,(X),(X),2,3,1.0,1.7,90,35,44.8,11.4,109,28,54.2,11.5,499,61,(X),(X),7,6,1.4,1.3,342,51,68.5,6.4,150,38,30.1,6.3,366,39,(X),(X),7,6,1.9,1.6,311,40,85.0,5.8,48,22,13.1,5.9
1400000US42125763700,42125763700,"Census Tract 7637, Washington County, Pennsylvania",686,39,(X),(X),525,38,76.5,3.9,468,37,68.2,4.7,106,32,15.5,4.6,386,40,56.3,5.6,28,20,4.1,2.9,274,37,39.9,5.4,0,10,0.0,3.6,8,8,1.2,1.1,0,10,0.0,3.6,161,29,23.5,3.9,493,41,71.9,4.8,10,9,1.5,1.4,483,44,70.4,4.9,256,42,37.3,5.8,65,28,9.5,4.0,380,43,55.4,5.4,40,17,5.8,2.5,193,35,28.1,4.8,128,33,(X),(X),0,10,0.0,17.7,70,30,54.7,14.6,58,21,45.3,14.6,348,44,(X),(X),7,7,2.0,2.2,222,43,63.8,7.5,119,27,34.2,7.2,210,40,(X),(X),3,4,1.4,2.1,191,39,91.0,4.9,16,9,7.6,4.5
1400000US42125764000,42125764000,"Census Tract 7640, Washington County, Pennsylvania",1397,88,(X),(X),1078,87,77.2,4.7,833,80,59.6,5.4,206,51,14.7,3.6,797,69,57.1,4.7,141,59,10.1,4.1,567,82,40.6,5.7,19,17,1.4,1.2,26,16,1.9,1.2,3,4,0.2,0.3,319,72,22.8,4.7,892,80,63.9,5.1,5,7,0.4,0.5,887,80,63.5,5.0,468,65,33.5,4.9,114,46,8.2,3.3,750,90,53.7,5.9,21,16,1.5,1.1,505,84,36.1,5.1,429,82,(X),(X),5,7,1.2,1.7,175,60,40.8,10.8,249,63,58.0,11.0,674,83,(X),(X),0,10,0.0,3.6,449,71,66.6,7.6,225,61,33.4,7.6,294,65,(X),(X),0,10,0.0,8.1,263,60,89.5,6.9,31,21,10.5,6.9
1400000US42125771100,42125771100,"Census Tract 7711, Washington County, Pennsylvania",2316,157,(X),(X),2035,157,87.9,5.2,1913,183,82.6,5.9,417,154,18.0,6.1,1526,172,65.9,8.0,92,85,4.0,3.7,994,164,42.9,7.6,15,24,0.6,1.0,85,51,3.7,2.2,0,15,0.0,1.1,281,128,12.1,5.2,1892,188,81.7,6.3,0,15,0.0,1.1,1892,188,81.7,6.3,961,160,41.5,7.0,56,37,2.4,1.6,1591,164,68.7,6.8,297,146,12.8,5.9,424,153,18.3,6.3,220,79,(X),(X),0,15,0.0,10.7,133,64,60.5,21.1,87,59,39.5,21.1,1070,193,(X),(X),0,15,0.0,2.3,824,189,77.0,10.9,246,124,23.0,10.9,1026,164,(X),(X),0,15,0.0,2.4,935,159,91.1,5.0,91,54,8.9,5.0
1400000US42125771200,42125771200,"Census Tract 7712, Washington County, Pennsylvania",1651,128,(X),(X),1321,129,80.0,5.1,1225,132,74.2,5.6,386,94,23.4,5.0,846,117,51.2,6.6,29,23,1.8,1.4,707,101,42.8,6.5,31,28,1.9,1.7,24,23,1.5,1.4,0,10,0.0,1.5,330,89,20.0,5.1,1250,125,75.7,5.4,12,15,0.7,0.9,1238,128,75.0,5.5,681,106,41.2,6.2,75,44,4.5,2.7,1114,128,67.5,6.0,35,26,2.1,1.6,401,97,24.3,5.4,279,95,(X),(X),10,15,3.6,5.5,95,58,34.1,18.4,174,83,62.4,18.4,865,126,(X),(X),2,3,0.2,0.3,669,122,77.3,7.9,194,72,22.4,7.9,507,94,(X),(X),0,10,0.0,4.8,474,87,93.5,4.4,33,24,6.5,4.4
1400000US42125772700,42125772700,"Census Tract 7727, Washington County, Pennsylvania",978,71,(X),(X),823,69,84.2,4.8,703,72,71.9,6.0,173,44,17.7,4.5,589,75,60.2,6.4,33,23,3.4,2.4,461,70,47.1,6.3,18,15,1.8,1.6,22,17,2.2,1.7,0,10,0.0,2.5,155,50,15.8,4.8,779,67,79.7,4.5,20,25,2.0,2.5,759,64,77.6,4.9,411,67,42.0,6.5,80,34,8.2,3.4,657,67,67.2,5.5,32,17,3.3,1.8,199,47,20.3,4.5,186,52,(X),(X),15,24,8.1,12.1,126,40,67.7,15.9,45,25,24.2,12.2,546,73,(X),(X),5,7,0.9,1.3,396,66,72.5,7.3,145,44,26.6,7.3,246,49,(X),(X),0,10,0.0,9.7,237,47,96.3,3.8,9,10,3.7,3.8
1400000US42125773100,42125773100,"Census Tract 7731, Washington County, Pennsylvania",1259,89,(X),(X),1000,97,79.4,6.1,879,101,69.8,8.1,163,54,12.9,4.3,803,99,63.8,6.4,0,10,0.0,2.0,621,92,49.3,6.8,0,10,0.0,2.0,28,24,2.2,2.0,8,12,0.6,0.9,259,82,20.6,6.1,870,100,69.1,7.1,21,22,1.7,1.8,849,101,67.4,7.1,497,90,39.5,6.9,79,67,6.3,5.3,717,119,56.9,8.5,64,46,5.1,3.7,389,96,30.9,7.1,188,71,(X),(X),0,10,0.0,12.4,49,34,26.1,17.4,139,66,73.9,17.4,757,125,(X),(X),0,10,0.0,3.2,557,112,73.6,8.3,200,71,26.4,8.3,314,84,(X),(X),21,22,6.7,6.8,243,81,77.4,13.9,50,36,15.9,11.7
1400000US42125773200,42125773200,"Census Tract 7732, Washington County, Pennsylvania",558,56,(X),(X),412,56,73.8,8.4,380,60,68.1,9.6,72,35,12.9,6.0,329,50,59.0,8.5,0,10,0.0,4.4,250,47,44.8,7.5,0,10,0.0,4.4,6,9,1.1,1.6,0,10,0.0,4.4,146,52,26.2,8.4,385,56,69.0,8.7,11,12,2.0,2.1,374,55,67.0,8.5,222,46,39.8,7.8,32,23,5.7,4.0,334,53,59.9,8.4,0,10,0.0,4.4,173,54,31.0,8.7,143,54,(X),(X),0,10,0.0,16.0,56,37,39.2,20.3,87,43,60.8,20.3,271,57,(X),(X),11,12,4.1,4.3,174,50,64.2,14.1,86,44,31.7,13.8,144,38,(X),(X),0,10,0.0,15.9,144,38,100.0,15.9,0,10,0.0,15.9
1400000US42125774700,42125774700,"Census Tract 7747, Washington County, Pennsylvania",2268,146,(X),(X),2050,139,90.4,4.2,1978,141,87.2,5.3,373,123,16.4,5.4,1559,175,68.7,7.1,61,68,2.7,3.0,1259,171,55.5,7.1,0,15,0.0,1.1,69,56,3.0,2.4,0,15,0.0,1.1,218,100,9.6,4.2,2016,140,88.9,4.4,57,53,2.5,2.3,1959,149,86.4,5.2,1253,161,55.2,7.1,206,115,9.1,5.0,1753,175,77.3,7.4,98,67,4.3,3.0,252,105,11.1,4.4,242,131,(X),(X),0,15,0.0,9.8,196,123,81.0,17.8,46,42,19.0,17.8,985,193,(X),(X),14,23,1.4,2.3,782,161,79.4,8.6,189,98,19.2,8.6,1041,160,(X),(X),43,47,4.1,4.5,981,167,94.2,5.5,17,30,1.6,2.8
1400000US42125775200,42125775200,"Census Tract 7752, Washington County, Pennsylvania",986,97,(X),(X),765,98,77.6,6.8,654,117,66.3,10.2,250,71,25.4,6.8,487,88,49.4,8.0,70,73,7.1,7.3,355,93,36.0,8.6,0,10,0.0,2.5,37,37,3.8,3.7,0,10,0.0,2.5,221,72,22.4,6.8,718,101,72.8,7.7,0,10,0.0,2.5,718,101,72.8,7.7,397,106,40.3,9.6,101,75,10.2,7.5,594,117,60.2,10.0,60,38,6.1,3.8,268,82,27.2,7.7,305,91,(X),(X),0,10,0.0,7.9,169,90,55.4,19.7,136,57,44.6,19.7,455,109,(X),(X),0,10,0.0,5.3,340,100,74.7,10.9,115,53,25.3,10.9,226,75,(X),(X),0,10,0.0,10.5,209,69,92.5,10.8,17,27,7.5,10.8
1400000US42125775300,42125775300,"Census Tract 7753, Washington County, Pennsylvania",904,117,(X),(X),723,108,80.0,6.3,623,114,68.9,9.8,162,68,17.9,6.7,544,94,60.2,7.9,49,46,5.4,4.9,388,98,42.9,10.4,0,10,0.0,2.7,0,10,0.0,2.7,0,10,0.0,2.7,181,62,20.0,6.3,636,99,70.4,9.8,0,10,0.0,2.7,636,99,70.4,9.8,339,90,37.5,10.1,75,51,8.3,5.5,520,115,57.5,10.4,33,49,3.7,5.6,268,106,29.6,9.8,229,81,(X),(X),0,10,0.0,10.3,170,71,74.2,14.9,59,38,25.8,14.9,510,103,(X),(X),0,10,0.0,4.8,326,86,63.9,14.2,184,88,36.1,14.2,165,62,(X),(X),0,10,0.0,14.0,140,58,84.8,13.1,25,23,15.2,13.1
1400000US42125781700,42125781700,"Census Tract 7817, Washington County, Pennsylvania",1774,101,(X),(X),1547,97,87.2,4.4,1437,87,81.0,5.4,292,78,16.5,4.5,1008,108,56.8,5.5,43,49,2.4,2.8,991,111,55.9,5.6,21,23,1.2,1.3,56,41,3.2,2.3,0,10,0.0,1.4,227,83,12.8,4.4,1397,99,78.7,5.7,21,24,1.2,1.3,1376,99,77.6,5.7,774,108,43.6,6.2,87,57,4.9,3.2,1270,97,71.6,6.1,39,47,2.2,2.6,377,111,21.3,5.7,224,73,(X),(X),11,17,4.9,7.5,106,52,47.3,19.0,107,55,47.8,18.3,939,130,(X),(X),0,10,0.0,2.6,718,119,76.5,7.3,221,77,23.5,7.3,611,110,(X),(X),10,15,1.6,2.5,552,101,90.3,6.7,49,42,8.0,6.6
1400000US42125782700,42125782700,"Census Tract 7827, Washington County, Pennsylvania",598,54,(X),(X),428,49,71.6,5.9,368,42,61.5,5.8,72,23,12.0,3.7,319,46,53.3,6.0,33,20,5.5,3.3,267,39,44.6,6.1,9,9,1.5,1.4,21,22,3.5,3.6,0,10,0.0,4.1,170,39,28.4,5.9,380,48,63.5,6.5,5,5,0.8,0.9,375,49,62.7,6.6,230,44,38.5,6.7,37,19,6.2,3.1,327,49,54.7,7.2,6,6,1.0,1.1,218,45,36.5,6.5,144,38,(X),(X),2,4,1.4,2.6,59,25,41.0,13.7,83,29,57.6,13.1,294,45,(X),(X),3,4,1.0,1.5,187,39,63.6,9.6,104,33,35.4,9.7,160,33,(X),(X),0,10,0.0,14.4,129,31,80.6,10.6,31,18,19.4,10.6
1400000US42125783200,42125783200,"Census Tract 7832, Washington County, Pennsylvania",1019,99,(X),(X),674,91,66.1,7.4,480,107,47.1,9.6,112,51,11.0,4.7,486,92,47.7,8.4,56,44,5.5,4.2,390,92,38.3,9.9,20,22,2.0,2.1,21,22,2.1,2.1,0,10,0.0,2.4,345,89,33.9,7.4,555,96,54.5,8.5,14,17,1.4,1.6,541,98,53.1,8.9,293,86,28.8,7.5,49,40,4.8,3.8,470,103,46.1,10.0,42,33,4.1,3.3,464,103,45.5,8.5,334,106,(X),(X),14,17,4.2,4.7,128,63,38.3,14.9,192,80,57.5,14.9,571,92,(X),(X),0,10,0.0,4.3,310,102,54.3,13.1,261,73,45.7,13.1,114,48,(X),(X),0,10,0.0,19.6,103,52,90.4,16.8,11,18,9.6,16.8
1400000US42125783300,42125783300,"Census Tract 7833, Washington County, Pennsylvania",725,112,(X),(X),590,103,81.4,6.3,462,92,63.7,8.4,104,45,14.3,5.9,437,94,60.3,8.1,51,37,7.0,4.8,350,72,48.3,7.4,0,10,0.0,3.4,41,32,5.7,4.2,0,10,0.0,3.4,135,50,18.6,6.3,523,95,72.1,7.2,6,10,0.8,1.4,517,95,71.3,7.6,268,62,37.0,7.8,69,40,9.5,5.3,448,88,61.8,8.3,16,14,2.2,1.9,202,62,27.9,7.2,186,61,(X),(X),0,10,0.0,12.6,96,38,51.6,18.9,90,51,48.4,18.9,397,82,(X),(X),6,10,1.5,2.5,296,75,74.6,9.7,95,39,23.9,9.2,142,57,(X),(X),0,10,0.0,16.1,125,57,88.0,10.5,17,14,12.0,10.5
1400000US42125784000,42125784000,"Census Tract 7840, Washington County, Pennsylvania",1199,57,(X),(X),969,67,80.8,3.8,881,68,73.5,4.2,213,42,17.8,3.3,718,67,59.9,4.9,18,10,1.5,0.8,522,63,43.5,4.9,6,10,0.5,0.8,28,10,2.3,0.8,0,10,0.0,2.1,230,45,19.2,3.8,847,60,70.6,3.7,18,10,1.5,0.8,829,59,69.1,3.7,425,46,35.4,3.9,40,13,3.3,1.1,777,57,64.8,3.6,22,10,1.8,0.8,352,47,29.4,3.7,210,46,(X),(X),6,5,2.9,2.6,84,32,40.0,12.5,120,36,57.1,12.0,593,70,(X),(X),3,5,0.5,0.8,393,53,66.3,5.3,197,41,33.2,5.3,396,53,(X),(X),9,7,2.3,1.7,352,51,88.9,5.1,35,19,8.8,4.8
1400000US42125791000,42125791000,"Census Tract 7910, Washington County, Pennsylvania",653,35,(X),(X),540,36,82.7,4.1,460,42,70.4,5.7,120,23,18.4,3.6,390,41,59.7,5.3,25,14,3.8,2.1,294,37,45.0,5.4,4,6,0.6,1.0,23,13,3.5,1.9,0,10,0.0,3.8,113,28,17.3,4.1,447,43,68.5,5.8,5,4,0.8,0.6,442,42,67.7,5.8,207,36,31.7,5.4,22,13,3.4,1.9,410,40,62.8,5.8,8,8,1.2,1.3,206,41,31.5,5.8,95,29,(X),(X),0,10,0.0,22.9,29,15,30.5,13.0,66,24,69.5,13.0,359,39,(X),(X),2,2,0.6,0.6,254,37,70.8,7.5,103,30,28.7,7.5,199,36,(X),(X),3,3,1.5,1.6,159,31,79.9,9.6,37,21,18.6,9.4
1400000US42125792100,42125792100,"Census Tract 7921, Washington County, Pennsylvania",1602,157,(X),(X),1356,152,84.6,6.0,1186,155,74.0,7.7,221,122,13.8,7.3,1075,159,67.1,8.8,157,101,9.8,6.1,705,164,44.0,9.7,0,10,0.0,1.5,45,71,2.8,4.4,0,10,0.0,1.5,246,102,15.4,6.0,1123,144,70.1,8.0,0,10,0.0,1.5,1123,144,70.1,8.0,556,135,34.7,8.4,61,38,3.8,2.4,1050,147,65.5,8.0,64,57,4.0,3.5,479,148,29.9,8.0,568,132,(X),(X),0,10,0.0,4.3,299,110,52.6,15.8,269,112,47.4,15.8,465,157,(X),(X),0,10,0.0,5.2,303,126,65.2,13.1,162,77,34.8,13.1,569,131,(X),(X),0,10,0.0,4.3,521,112,91.6,10.9,48,66,8.4,10.9
1400000US42125792200,42125792200,"Census Tract 7922, Washington County, Pennsylvania",754,93,(X),(X),598,92,79.3,6.8,557,90,73.9,7.5,92,44,12.2,5.8,462,79,61.3,7.7,27,32,3.6,4.2,384,82,50.9,9.1,0,10,0.0,3.3,0,10,0.0,3.3,0,10,0.0,3.3,156,54,20.7,6.8,547,85,72.5,7.1,6,9,0.8,1.2,541,83,71.8,7.1,393,76,52.1,7.6,85,55,11.3,7.0,448,77,59.4,8.3,8,11,1.1,1.5,207,60,27.5,7.1,252,79,(X),(X),6,9,2.4,3.6,137,60,54.4,14.8,109,46,43.3,14.6,356,81,(X),(X),0,10,0.0,6.8,264,77,74.2,12.7,92,48,25.8,12.7,146,49,(X),(X),0,10,0.0,15.7,140,49,95.9,5.6,6,8,4.1,5.6
1400000US42125795700,42125795700,"Census Tract 7957, Washington County, Pennsylvania",946,74,(X),(X),752,88,79.5,6.6,677,94,71.6,7.9,120,49,12.7,5.3,597,92,63.1,8.0,0,10,0.0,2.6,529,84,55.9,7.8,0,10,0.0,2.6,8,10,0.8,1.0,0,10,0.0,2.6,194,63,20.5,6.6,661,88,69.9,7.8,0,10,0.0,2.6,661,88,69.9,7.8,417,79,44.1,7.7,153,63,16.2,6.6,484,94,51.2,9.0,14,18,1.5,1.9,285,78,30.1,7.8,213,67,(X),(X),0,10,0.0,11.1,95,48,44.6,18.8,118,56,55.4,18.8,473,86,(X),(X),0,10,0.0,5.1,323,83,68.3,11.3,150,57,31.7,11.3,260,73,(X),(X),0,10,0.0,9.2,243,69,93.5,9.9,17,27,6.5,9.9
1400000US42125795800,42125795800,"Census Tract 7958, Washington County, Pennsylvania",1499,78,(X),(X),1386,79,92.5,3.5,1310,90,87.4,4.6,127,44,8.5,2.9,1175,87,78.4,5.0,37,36,2.5,2.4,1035,99,69.0,6.1,15,17,1.0,1.1,35,31,2.3,2.1,0,10,0.0,1.7,113,54,7.5,3.5,1346,81,89.8,3.8,9,14,0.6,0.9,1337,81,89.2,3.9,935,86,62.4,5.4,76,42,5.1,2.8,1226,93,81.8,5.1,41,25,2.7,1.7,153,58,10.2,3.8,121,60,(X),(X),0,10,0.0,18.6,81,47,66.9,22.1,40,34,33.1,22.1,384,86,(X),(X),9,14,2.3,3.6,311,85,81.0,10.8,64,38,16.7,10.0,994,82,(X),(X),0,10,0.0,2.5,945,82,95.1,3.8,49,39,4.9,3.8
1400000US42125795900,42125795900,"Census Tract 7959, Washington County, Pennsylvania",1715,142,(X),(X),1421,130,82.9,4.2,1336,148,77.9,5.0,292,93,17.0,4.8,1062,118,61.9,6.3,26,25,1.5,1.4,754,103,44.0,5.6,0,10,0.0,1.4,57,30,3.3,1.7,0,10,0.0,1.4,294,80,17.1,4.2,1262,106,73.6,5.0,29,20,1.7,1.2,1233,105,71.9,5.0,835,118,48.7,6.9,172,88,10.0,5.1,986,120,57.5,6.2,59,31,3.4,1.8,453,107,26.4,5.0,223,76,(X),(X),0,10,0.0,10.6,109,58,48.9,16.4,114,47,51.1,16.4,949,155,(X),(X),29,20,3.1,2.1,609,121,64.2,8.4,311,102,32.8,8.5,543,86,(X),(X),0,10,0.0,4.5,515,82,94.8,4.2,28,24,5.2,4.2
1400000US42125796000,42125796000,"Census Tract 7960, Washington County, Pennsylvania",1240,56,(X),(X),1056,60,85.2,3.2,912,54,73.5,3.6,220,36,17.7,2.7,760,59,61.3,3.8,83,29,6.7,2.3,589,55,47.5,4.0,6,6,0.5,0.5,24,15,1.9,1.2,0,10,0.0,2.0,184,41,14.8,3.2,934,58,75.3,3.4,25,12,2.0,1.0,909,57,73.3,3.5,545,52,44.0,3.8,169,45,13.6,3.5,437,52,35.2,3.9,312,42,25.2,3.3,306,45,24.7,3.4,182,35,(X),(X),4,5,2.2,2.8,69,24,37.9,11.4,109,31,59.9,11.6,570,54,(X),(X),18,10,3.2,1.8,418,55,73.3,6.4,134,37,23.5,6.2,488,49,(X),(X),3,4,0.6,0.9,422,47,86.5,4.1,63,21,12.9,4.2
1400000US42127960100,42127960100,"Census Tract 9601, Wayne County, Pennsylvania",516,40,(X),(X),419,40,81.2,4.4,383,40,74.2,5.1,143,33,27.7,5.8,250,38,48.4,6.3,10,12,1.9,2.4,197,34,38.2,5.8,6,6,1.2,1.1,13,8,2.5,1.6,0,10,0.0,4.7,97,23,18.8,4.4,398,41,77.1,4.8,22,10,4.3,1.9,376,40,72.9,4.9,134,31,26.0,6.0,21,13,4.1,2.6,321,42,62.2,5.9,45,16,8.7,3.2,118,26,22.9,4.8,91,21,(X),(X),9,7,9.9,6.6,48,16,52.7,12.6,34,13,37.4,11.4,294,36,(X),(X),10,6,3.4,2.0,229,32,77.9,6.4,55,19,18.7,6.1,131,30,(X),(X),3,4,2.3,2.9,99,22,75.6,10.6,29,15,22.1,9.7
1400000US42127960200,42127960200,"Census Tract 9602, Wayne County, Pennsylvania",1240,73,(X),(X),1028,74,82.9,3.9,971,70,78.3,3.8,335,50,27.0,3.8,624,69,50.3,4.8,16,9,1.3,0.7,527,63,42.5,4.1,10,12,0.8,1.0,28,16,2.3,1.3,2,4,0.2,0.3,212,51,17.1,3.9,971,72,78.3,3.7,8,7,0.6,0.6,963,72,77.7,3.7,360,57,29.0,4.3,23,13,1.9,1.0,910,71,73.4,4.0,48,18,3.9,1.4,269,49,21.7,3.7,201,44,(X),(X),2,3,1.0,1.6,105,32,52.2,11.2,94,30,46.8,11.2,648,68,(X),(X),6,6,0.9,1.0,506,69,78.1,5.5,136,35,21.0,5.4,391,61,(X),(X),0,10,0.0,6.2,352,58,90.0,5.9,39,24,10.0,5.9
